letter,language,coverage,title,id,file
F,Faiwol,New Testament,GOT WENG ABEM Alokso Abino Kalin,fai,F/Faiwol/New Testament — GOT WENG ABEM Alokso Abino Kalin.pdf
F,Falam,Portions,Thukam Thar Lente Ṭon,cfm,F/Falam/Portions — Thukam Thar Lente Ṭon.pdf
F,Fanamaket,New Testament,Fanamaket Baibel,bjp,F/Fanamaket/New Testament — Fanamaket Baibel.pdf
F,Fasu,New Testament,Kotimo Kawe Someaka Masane Oyapo,faa,F/Fasu/New Testament — Kotimo Kawe Someaka Masane Oyapo.pdf
F,Fataleka,New Testament,Farongoe Lea Ana Fataleka,far,F/Fataleka/New Testament — Farongoe Lea Ana Fataleka.pdf
F,Filifita dialect of Mufian,New Testament,BASEF BUꞋWAMI GODI,aoj-filifita,F/Filifita dialect of Mufian/New Testament — BASEF BUꞋWAMI GODI.pdf
F,Finnish,New Testament,Biblica® Avoin Elävä uutinen: Uusi testamentti vapaasti kerrottuna,fin,F/Finnish/New Testament — Biblica® Avoin Elävä uutinen Uusi testamentti vapaasti kerrottuna.pdf
F,Folopa,New Testament,Yesu Kerisoné So Whi̧ Tao Sere Kisi Fo Wisi,ppo,F/Folopa/New Testament — Yesu Kerisoné So Whi̧ Tao Sere Kisi Fo Wisi.pdf
F,Fore,New Testament,Fore New Testament,for,F/Fore/New Testament — Fore New Testament.pdf
F,French,Full Bible,Bible J.N. Darby,frajnd,F/French/Full Bible — Bible J.N. Darby.pdf
F,French,Full Bible,La Sainte Bible,fra_fob,F/French/Full Bible — La Sainte Bible.pdf
F,French,Full Bible,Louis Segond 1910,fraLSG,F/French/Full Bible — Louis Segond 1910.pdf
F,French,Full Bible,Sainte Bible libre pour le monde,frasbl,F/French/Full Bible — Sainte Bible libre pour le monde.pdf
F,French,Full Bible,Sainte Bible néo-Crampon Libre,francl,F/French/Full Bible — Sainte Bible néo-Crampon Libre.pdf
F,"Fulfulde, Borgu",Portions,Alkawal Kesal,fue,"F/Fulfulde, Borgu/Portions — Alkawal Kesal.pdf"
F,"Fulfulde, Maasina",New Testament,Aadi keyri: linjiila iisaa almasiihu,ffm,"F/Fulfulde, Maasina/New Testament — Aadi keyri linjiila iisaa almasiihu.pdf"
F,"Fulfulde, Western Niger",New Testament,"Fulfulfe Burkina, Dewtere Laamɗo Amaana Keso",fuhbkf,"F/Fulfulde, Western Niger/New Testament — Fulfulfe Burkina, Dewtere Laamɗo Amaana Keso.pdf"
G,Gamit,New Testament,ગામીત નોવો કરાર,gbl,G/Gamit/New Testament — ગામીત નોવો કરાર.pdf
G,Gamo,Full Bible,Geeshsha Mexaafa,gmvl,G/Gamo/Full Bible — Geeshsha Mexaafa.pdf
G,Gamo,New Testament,Ooratha Caaqo Maxaafa Gamoththo,gmvRNT,G/Gamo/New Testament — Ooratha Caaqo Maxaafa Gamoththo.pdf
G,Gamo,Full Bible,ጌሻ ማጻፋ,gmve,G/Gamo/Full Bible — ጌሻ ማጻፋ.pdf
G,Gamotso,New Testament,Gamo Geesha Maxxafa New Testament,gmvggm,G/Gamotso/New Testament — Gamo Geesha Maxxafa New Testament.pdf
G,Gapapaiwa,New Testament,Gapapaiwa New Testament,pwg,G/Gapapaiwa/New Testament — Gapapaiwa New Testament.pdf
G,Garifuna,New Testament,Lerérun Búngiu To Lánina Iséri Darádu,cabNT,G/Garifuna/New Testament — Lerérun Búngiu To Lánina Iséri Darádu.pdf
G,Garrwa,Portions,Shorter New Testament,wrk,G/Garrwa/Portions — Shorter New Testament.pdf
G,Gata',New Testament,ସତ୍‌ ଗାଲି,gaq,G/Gata'/New Testament — ସତ୍‌ ଗାଲି.pdf
G,Gayil,New Testament,ክለ ጫቃ,gyl,G/Gayil/New Testament — ክለ ጫቃ.pdf
G,Geji,Portions,Geji New Testament Portions,gyz,G/Geji/Portions — Geji New Testament Portions.pdf
G,Gela,New Testament,Na Rongorongo Uto nina Jesus Christ,nlg,G/Gela/New Testament — Na Rongorongo Uto nina Jesus Christ.pdf
G,German,Full Bible,Elberfelder Übersetzung (Version von bibelkommentare.de),deuelbbk,G/German/Full Bible — Elberfelder Übersetzung (Version von bibelkommentare.de).pdf
G,"German, Standard",Full Bible,Darby Unrevidierte Elberfelder,deuelo,"G/German, Standard/Full Bible — Darby Unrevidierte Elberfelder.pdf"
G,"German, Standard",Full Bible,Die Schlachter-Bibel 1951,deu1951,"G/German, Standard/Full Bible — Die Schlachter-Bibel 1951.pdf"
G,"German, Standard",Full Bible,Lutherbibel 1912,deu1912,"G/German, Standard/Full Bible — Lutherbibel 1912.pdf"
G,"German, Standard",Full Bible,Textbibel von Kautzsch und Weizsäcker,deutkw,"G/German, Standard/Full Bible — Textbibel von Kautzsch und Weizsäcker.pdf"
G,Ghanongga,New Testament,Kubokota Adapt New Testament,ghn,G/Ghanongga/New Testament — Kubokota Adapt New Testament.pdf
G,Ghayavi,Portions,Ghayavi Mak,bmk,G/Ghayavi/Portions — Ghayavi Mak.pdf
G,Gikuyu,Full Bible,Biblica® Kiugo Gĩtheru Kĩa Ngai Kĩhingũre,kik,G/Gikuyu/Full Bible — Biblica® Kiugo Gĩtheru Kĩa Ngai Kĩhingũre.pdf
G,Gilaki,Portions,Gilaki John,glk,G/Gilaki/Portions — Gilaki John.pdf
G,Girawa,New Testament,Anut nukan Ämän Eposek,bbr,G/Girawa/New Testament — Anut nukan Ämän Eposek.pdf
G,Girawa,New Testament,Anut nukan Ämän Eposek,bbr2013,G/Girawa/New Testament — Anut nukan Ämän Eposek (bbr2013).pdf
G,Gizrra,New Testament,Godón Buk,tof,G/Gizrra/New Testament — Godón Buk.pdf
G,Glavda,Portions,Glavda NT Portion,glwl,G/Glavda/Portions — Glavda NT Portion.pdf
G,Gofa,Full Bible,Geeshsha Maxaafa,gofl,G/Gofa/Full Bible — Geeshsha Maxaafa.pdf
G,Gofa,New Testament,Gofa New Testament,gofwftw,G/Gofa/New Testament — Gofa New Testament.pdf
G,Gofa,New Testament,Ooratha Caaquwa Goofatho,gofRNT,G/Gofa/New Testament — Ooratha Caaquwa Goofatho.pdf
G,Gofa,New Testament,ኦራꬃ ጫቁዋ ጎፋꬆ,gofENT,G/Gofa/New Testament — ኦራꬃ ጫቁዋ ጎፋꬆ.pdf
G,Golin,New Testament,Golin New Testament,gvf,G/Golin/New Testament — Golin New Testament.pdf
G,Goofa,Full Bible,ጌሻ ማፃፋ,gofe,G/Goofa/Full Bible — ጌሻ ማፃፋ.pdf
G,Gothic,Portions,Gothic Bible portions,gothic,G/Gothic/Portions — Gothic Bible portions.pdf
G,Gourmanchéma,New Testament,Bible Gourma,gux,G/Gourmanchéma/New Testament — Bible Gourma.pdf
G,Gourmanchéma,New Testament,Bible Gourmantche,guxg,G/Gourmanchéma/New Testament — Bible Gourmantche.pdf
G,Gowlan,New Testament,परमेश्वर को पवित्र वचन,goj,G/Gowlan/New Testament — परमेश्वर को पवित्र वचन.pdf
G,Gowli,New Testament,ದೆವಾಚಿ ಖರಿ ಕಬರ್,gok,G/Gowli/New Testament — ದೆವಾಚಿ ಖರಿ ಕಬರ್.pdf
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grcsr,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη.pdf"
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grcbyz,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη (grcbyz).pdf"
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grcmt,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη (grcmt).pdf"
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grctr,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη (grctr).pdf"
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grcf35,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη (grcf35).pdf"
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grctcgnt,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη (grctcgnt).pdf"
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grc-tisch,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη (grc-tisch).pdf"
G,"Greek, Ancient",New Testament,Η Καινή Διαθήκη,grcsbl,"G/Greek, Ancient/New Testament — Η Καινή Διαθήκη (grcsbl).pdf"
G,"Greek, Ancient",Portions,Η Παλαιά Διαθήκη κατά τη μετάφραση των εβδομήκοντα (Ο') | SEPTUAGINTA,grclxx,"G/Greek, Ancient/Portions — Η Παλαιά Διαθήκη κατά τη μετάφραση των εβδομήκοντα (Ο') SEPTUAGINTA.pdf"
G,"Greek, Ancient",Portions,μετάφραση των εβδομήκοντα,grcbrent,"G/Greek, Ancient/Portions — μετάφραση των εβδομήκοντα.pdf"
G,Guahibo,New Testament,Dios pejumelivaisibaxuto pejanalivaisibaxuto,guh,G/Guahibo/New Testament — Dios pejumelivaisibaxuto pejanalivaisibaxuto.pdf
G,Guajajára,Full Bible,Tupàn ze'eg,gubBl,G/Guajajára/Full Bible — Tupàn ze'eg.pdf
G,Guambiano,New Testament,Nacom Pejume Diwesi po diwesi pena jume diwesi xua Jesucristo yabara tinatsi,gum,G/Guambiano/New Testament — Nacom Pejume Diwesi po diwesi pena jume diwesi xua Jesucristo yabara tinatsi.pdf
G,Guanano,New Testament,Cohamacʉ Yare Yahari Tjuel,gvc,G/Guanano/New Testament — Cohamacʉ Yare Yahari Tjuel.pdf
G,"Guaraní, Eastern Bolivian",New Testament,Nuevo Testamento Guaraní Pe,guiNT,"G/Guaraní, Eastern Bolivian/New Testament — Nuevo Testamento Guaraní Pe.pdf"
G,"Guaraní, Mbyá",Full Bible,Nhanderuete ayvu iky'a e'ỹ va'e,gun,"G/Guaraní, Mbyá/Full Bible — Nhanderuete ayvu iky'a e'ỹ va'e.pdf"
G,"Guaraní, Western Bolivian",New Testament,Nuevo Testamento Guaraní Pe,gnwNT,"G/Guaraní, Western Bolivian/New Testament — Nuevo Testamento Guaraní Pe.pdf"
G,Guarayu,New Testament,Tũpa Ñehengagüer,gyrNT,G/Guarayu/New Testament — Tũpa Ñehengagüer.pdf
G,Guayabero,New Testament,Pajelwʉajan Dios pejjamechan,guoNT,G/Guayabero/New Testament — Pajelwʉajan Dios pejjamechan.pdf
G,Guduf-Gava,Portions,Gava NT,gdf,G/Guduf-Gava/Portions — Gava NT.pdf
G,Guhu-Samane,New Testament,PORO TONGO USAQE,ghs,G/Guhu-Samane/New Testament — PORO TONGO USAQE.pdf
G,Gujarati,Full Bible,ઇન્ડિયન રીવાઇઝ્ડ વર્ઝન ગુજરાતી - 2019,guj2017,G/Gujarati/Full Bible — ઇન્ડિયન રીવાઇઝ્ડ વર્ઝન ગુજરાતી - 2019.pdf
G,gujii,Full Bible,Kitaaba Woyyuu,gax,G/gujii/Full Bible — Kitaaba Woyyuu.pdf
G,Gumatj,New Testament,Gumatj Bible,gnn,G/Gumatj/New Testament — Gumatj Bible.pdf
G,Gumawana,New Testament,Buki Kimaasabaina,gvs,G/Gumawana/New Testament — Buki Kimaasabaina.pdf
G,Gunwinggu,New Testament,God Nuye Kunwok,gup,G/Gunwinggu/New Testament — God Nuye Kunwok.pdf
G,Gunwinggu,Portions,Mayali (Jabiru) Scripture,gupmay,G/Gunwinggu/Portions — Mayali (Jabiru) Scripture.pdf
G,Gupapuyngu,Portions,Gupapuyngu Scripture,guf,G/Gupapuyngu/Portions — Gupapuyngu Scripture.pdf
G,Guragone,Portions,Gurrgoni Scripture,gge,G/Guragone/Portions — Gurrgoni Scripture.pdf
G,Gurinji,Portions,Gurindji Scripture,gue,G/Gurinji/Portions — Gurindji Scripture.pdf
G,Guugu Yimidhirr,Portions,Matthew sample,kky,G/Guugu Yimidhirr/Portions — Matthew sample.pdf
G,Gwahatike,New Testament,Al Kuruŋyen Mere Igiŋ,dah,G/Gwahatike/New Testament — Al Kuruŋyen Mere Igiŋ.pdf
G,Gwich'in,New Testament,Vit'eegwijyąhchy'aa Vagwandak Nizįį,gwiNT,G/Gwich'in/New Testament — Vit'eegwijyąhchy'aa Vagwandak Nizįį.pdf
H,Haitian,Full Bible,Bib La,hat,H/Haitian/Full Bible — Bib La.pdf
H,Haitian,Full Bible,Bib Sen An,hatbsa,H/Haitian/Full Bible — Bib Sen An.pdf
H,Halbi,New Testament,परमेस्वर को सच्चो वचन ख जाननू,hlb,H/Halbi/New Testament — परमेस्वर को सच्चो वचन ख जाननू.pdf
H,Halia,New Testament,U BULUNGANA U NIGA,hla,H/Halia/New Testament — U BULUNGANA U NIGA.pdf
H,Hamer-Banna,New Testament,Haalin Mallano,amf,H/Hamer-Banna/New Testament — Haalin Mallano.pdf
H,Hanga Hundi,New Testament,Godna Hundi,wos,H/Hanga Hundi/New Testament — Godna Hundi.pdf
H,Haruai,New Testament,MÖNÖ KÖMÖ,tmd,H/Haruai/New Testament — MÖNÖ KÖMÖ.pdf
H,Haryanvi,New Testament,हरियाणवी बाइबिल,bgc,H/Haryanvi/New Testament — हरियाणवी बाइबिल.pdf
H,Hassaniyya,Portions,اكتاب مولانا المقدس,mey,H/Hassaniyya/Portions — اكتاب مولانا المقدس.pdf
H,Hausa,Full Bible,"Biblica® Buɗaɗɗen Littafi Mai Tsarki, Sabon Rai Don Kowa™",hausa,"H/Hausa/Full Bible — Biblica® Buɗaɗɗen Littafi Mai Tsarki, Sabon Rai Don Kowa™.pdf"
H,Hausa,New Testament,Litafi Mai-tsarki,hauulb,H/Hausa/New Testament — Litafi Mai-tsarki.pdf
H,Havu,Portions,Nouveau Testament Havu,hav,H/Havu/Portions — Nouveau Testament Havu.pdf
H,Hawaiian,Full Bible,Baibala Hemolele,haw1868,H/Hawaiian/Full Bible — Baibala Hemolele.pdf
H,Hawu,Portions,Maꞌu,hvn,H/Hawu/Portions — Maꞌu.pdf
H,Hdi,New Testament,Deftera Lfiɗa Dzratawi,xed,H/Hdi/New Testament — Deftera Lfiɗa Dzratawi.pdf
H,Hebrew,New Testament,Biblica®‎ ‫הברית החדשה/הדרך זכויות פתוחות,heblb,H/Hebrew/New Testament — Biblica®‎ ‫הברית החדשה הדרך זכויות פתוחות.pdf
H,Hebrew,New Testament,הברית החדשה של סלקינסון,hebsg,H/Hebrew/New Testament — הברית החדשה של סלקינסון.pdf
H,Hebrew,Portions,כתבי הקודש,hbo,H/Hebrew/Portions — כתבי הקודש.pdf
H,Hebrew,Portions,כתבי הקודש,hboWLC,H/Hebrew/Portions — כתבי הקודש (hboWLC).pdf
H,Hebrew,Full Bible,תנ ך עברי מודרני,heb,H/Hebrew/Full Bible — תנ ך עברי מודרני.pdf
H,Helong,New Testament,Buk Niu In Hida Balu nol Dehet deng Apan-kloma ki in Dadi ka,hegNTpo,H/Helong/New Testament — Buk Niu In Hida Balu nol Dehet deng Apan-kloma ki in Dadi ka.pdf
H,Hindi,Full Bible,Biblica® हिंदी समकालीन संस्करण-स्वतंत्र उपलब्धि,hincv,H/Hindi/Full Bible — Biblica® हिंदी समकालीन संस्करण-स्वतंत्र उपलब्धि.pdf
H,Hindi,Full Bible,इंडियन रिवाइज्ड वर्जन (IRV) हिंदी - 2019,hin2017,H/Hindi/Full Bible — इंडियन रिवाइज्ड वर्जन (IRV) हिंदी - 2019.pdf
H,"Hindustani, Caribbean",New Testament,Parmeswar ke naawa poestak,hnsNT,"H/Hindustani, Caribbean/New Testament — Parmeswar ke naawa poestak.pdf"
H,Hixkaryána,New Testament,Khoryenkom Karyehtanà,hixNT,H/Hixkaryána/New Testament — Khoryenkom Karyehtanà.pdf
H,Holiya,New Testament,परमेश्‍वर उन वचन,hoy,H/Holiya/New Testament — परमेश्‍वर उन वचन.pdf
H,Hopi,New Testament,God Lavayiyat Aṅ Puhuvasiwni,hopNT,H/Hopi/New Testament — God Lavayiyat Aṅ Puhuvasiwni.pdf
H,Hre,New Testament,Hset Hadròeh,hrebt,H/Hre/New Testament — Hset Hadròeh.pdf
H,Hruso,Portions,Aka (Hrusso) Bible,hru,H/Hruso/Portions — Aka (Hrusso) Bible.pdf
H,Hrvatski,New Testament,Biblica® Open Knjiga O Kristu,hrvbib,H/Hrvatski/New Testament — Biblica® Open Knjiga O Kristu.pdf
H,Huambisa,New Testament,Yuusa chichame yaunchukia tura yamaram chichamjai aarmau,hubNT,H/Huambisa/New Testament — Yuusa chichame yaunchukia tura yamaram chichamjai aarmau.pdf
H,Huastec,New Testament,An it jilchith cau cʼal i Ajatic Jesucristo,husNT1971,H/Huastec/New Testament — An it jilchith cau cʼal i Ajatic Jesucristo.pdf
H,Huastec,New Testament,Nin tének káwintal an okˀóxláb,husNT2005,H/Huastec/New Testament — Nin tének káwintal an okˀóxláb.pdf
H,"Huave, San Mateo Del Mar",New Testament,Jayats nanderac wüx miteatiiüts Jesucristo,huvNT,"H/Huave, San Mateo Del Mar/New Testament — Jayats nanderac wüx miteatiiüts Jesucristo.pdf"
H,Huichol,New Testament,Cacaüyari niuquieya xapayari türatu hecuame hepaüsita tatiʼaitüvame tasivicueisitüvame Quesusi Cürisitu miʼatüa,hchNT,H/Huichol/New Testament — Cacaüyari niuquieya xapayari türatu hecuame hepaüsita tatiʼaitüvame tasivicueisitüvame Quesusi Cürisitu miʼatüa.pdf
H,Huichol,Full Bible,KAKAƗYARI NIUKIEYA XAPAYARI WIXARIKAKƗ,hch,H/Huichol/Full Bible — KAKAƗYARI NIUKIEYA XAPAYARI WIXARIKAKƗ.pdf
H,"Huitoto, Minica",New Testament,Juziñamui Ñuera Uai,hto,"H/Huitoto, Minica/New Testament — Juziñamui Ñuera Uai.pdf"
H,"Huitoto, Murui",New Testament,Jusiñamui uai: Jusiñamui jito rafue illa rabenico,huuNT,"H/Huitoto, Murui/New Testament — Jusiñamui uai Jusiñamui jito rafue illa rabenico.pdf"
H,Huli,Full Bible,Habo nalolene bi gahenge lo winigo ogo,hui,H/Huli/Full Bible — Habo nalolene bi gahenge lo winigo ogo.pdf
H,Hwana,New Testament,Hona Bible,hwo,H/Hwana/New Testament — Hona Bible.pdf
I,Iamalele,New Testament,YAUBADA YANA VONA'AWAUFAUFA 'IVAUNA,yml,I/Iamalele/New Testament — YAUBADA YANA VONA'AWAUFAUFA 'IVAUNA.pdf
I,Iatmul,New Testament,GOD WAA NYAAGƗT,ian,I/Iatmul/New Testament — GOD WAA NYAAGƗT.pdf
I,Icelandic,Portions,316-biblían,isl316,I/Icelandic/Portions — 316-biblían.pdf
I,Icelandic,New Testament,Biblica® Opna Lifandi Orð Nýja testamentið og Sálmarnir™,isl,I/Icelandic/New Testament — Biblica® Opna Lifandi Orð Nýja testamentið og Sálmarnir™.pdf
I,Iduna,New Testament,YAUBADA BONANA VEYAO IVAGUNA Bona Iduna,viv,I/Iduna/New Testament — YAUBADA BONANA VEYAO IVAGUNA Bona Iduna.pdf
I,Igbo,Full Bible,Biblica® Baịbụlụ Nsọ nʼIgbo Ndị Ugbu a nke dịrị onye ọbụla ịgụ,ibo,I/Igbo/Full Bible — Biblica® Baịbụlụ Nsọ nʼIgbo Ndị Ugbu a nke dịrị onye ọbụla ịgụ.pdf
I,Ignaciano,New Testament,"Eta Táurinaquene máechajiriruvahi ema Viya eta viyehe, ticaijare puito Eta Nuevo Testamento",ignNT,"I/Ignaciano/New Testament — Eta Táurinaquene máechajiriruvahi ema Viya eta viyehe, ticaijare puito Eta Nuevo Testamento.pdf"
I,Ika,New Testament,Elu Ọhụn: Ẹkụkwọ-Nsọ (Azụụn Ọhụn rịn'a),ikkNT,I/Ika/New Testament — Elu Ọhụn Ẹkụkwọ-Nsọ (Azụụn Ọhụn rịn'a).pdf
I,Ikizu,New Testament,Ʉbhʉragɨ Ubhuhya Mʉkɨgambʉ chi Ikikiizʉ,ikz,I/Ikizu/New Testament — Ʉbhʉragɨ Ubhuhya Mʉkɨgambʉ chi Ikikiizʉ.pdf
I,Ikwere,New Testament,Tẹsitamenti Ikne n'Ọnu Ikwere,ikwNT,I/Ikwere/New Testament — Tẹsitamenti Ikne n'Ọnu Ikwere.pdf
I,Ilocano,Full Bible,Ti Biblia,iloulb,I/Ilocano/Full Bible — Ti Biblia.pdf
I,Ilonggo,Full Bible,Biblica® Libre Ang Pulong Sang Dios,hil,I/Ilonggo/Full Bible — Biblica® Libre Ang Pulong Sang Dios.pdf
I,Imbo Ungu,New Testament,UNGU TUKUMEMU,imo,I/Imbo Ungu/New Testament — UNGU TUKUMEMU.pdf
I,Inabaknon,New Testament,I Baha'o Kasuratan,abx,I/Inabaknon/New Testament — I Baha'o Kasuratan.pdf
I,Indonesian,New Testament,Alkitab Gratis untuk Semua,indags,I/Indonesian/New Testament — Alkitab Gratis untuk Semua.pdf
I,Indonesian,New Testament,"Alkitab Terjemahan Sederhana Indonesia, Edisi Ketiga",ind,"I/Indonesian/New Testament — Alkitab Terjemahan Sederhana Indonesia, Edisi Ketiga.pdf"
I,Indonesian,Full Bible,Alkitab Yang Terbuka,indayt,I/Indonesian/Full Bible — Alkitab Yang Terbuka.pdf
I,Inga,New Testament,Kaipimi Taita Dius Rimaku,inb,I/Inga/New Testament — Kaipimi Taita Dius Rimaku.pdf
I,Inoke-Yate,New Testament,Anumaya Koti'a Saufa Lami'nea Ke,ino,I/Inoke-Yate/New Testament — Anumaya Koti'a Saufa Lami'nea Ke.pdf
I,Inoke-Yate,New Testament,Anumaya Kotiꞌa Saufa Lamiꞌnea Ke,ino2013,I/Inoke-Yate/New Testament — Anumaya Kotiꞌa Saufa Lamiꞌnea Ke.pdf
I,Ipili,New Testament,IPILI NUTESAMENE,ipi,I/Ipili/New Testament — IPILI NUTESAMENE.pdf
I,Iranian Persian,Full Bible,Biblica® Open Persian Contemporary Bible 2022,pesopcb,I/Iranian Persian/Full Bible — Biblica® Open Persian Contemporary Bible 2022.pdf
I,Isanzu,New Testament,Isanzu Bible,isn,I/Isanzu/New Testament — Isanzu Bible.pdf
I,Italian,Full Bible,Diodati Bibbia 1885,ita1885,I/Italian/Full Bible — Diodati Bibbia 1885.pdf
I,Italian,Full Bible,Riveduta Bibbia 1927,ita1927,I/Italian/Full Bible — Riveduta Bibbia 1927.pdf
I,Ivbie North-Okpela-Arhe,New Testament,Ebe-No-Pfuasẹ Ishobọ Onogbọ,atgNT,I/Ivbie North-Okpela-Arhe/New Testament — Ebe-No-Pfuasẹ Ishobọ Onogbọ.pdf
I,Iwaidja,Portions,Iwaidja Selections,ibd,I/Iwaidja/Portions — Iwaidja Selections.pdf
I,Iwal,New Testament,YISU KILISI ANE BINGE VIE GIENGK IWAL AVOS,kbm,I/Iwal/New Testament — YISU KILISI ANE BINGE VIE GIENGK IWAL AVOS.pdf
I,"Iwam, Sepik",New Testament,Yai Wɨn Kɨbiya,iws,"I/Iwam, Sepik/New Testament — Yai Wɨn Kɨbiya.pdf"
I,Ixil,New Testament,U ak' Testamento tu kuyob'al,ixlNNT,I/Ixil/New Testament — U ak' Testamento tu kuyob'al.pdf
I,Ixil,New Testament,Viakʼla txumbʼal u tioxh,ixlCNT,I/Ixil/New Testament — Viakʼla txumbʼal u tioxh.pdf
I,Iyo,New Testament,Iyo New Testament,nca,I/Iyo/New Testament — Iyo New Testament.pdf
J,Jakalteko,New Testament,Nuevo Testamento yin̈ abxubal,jacNT,J/Jakalteko/New Testament — Nuevo Testamento yin̈ abxubal.pdf
J,Janji,New Testament,Janji Bible,jni,J/Janji/New Testament — Janji Bible.pdf
J,Japanese,Full Bible,フリーダム・バイブル,jpnm,J/Japanese/Full Bible — フリーダム・バイブル.pdf
J,Japanese,New Testament,新改訳新約聖書(1965年版),jpn1965,J/Japanese/New Testament — 新改訳新約聖書(1965年版).pdf
J,"Javanese, Caribbean",New Testament,Kitab sutyi prejanjian anyar ing Basa Jawa Suriname sing gampang,jvnNT,"J/Javanese, Caribbean/New Testament — Kitab sutyi prejanjian anyar ing Basa Jawa Suriname sing gampang.pdf"
J,Jumjum,Portions,Meeŋka Jooŋ,jum,J/Jumjum/Portions — Meeŋka Jooŋ.pdf
J,Juray,New Testament,ଆଜାଡ଼ି ତଙରନ୍‌,juy,J/Juray/New Testament — ଆଜାଡ଼ି ତଙରନ୍‌.pdf
K,K'iche',New Testament,RI KꞌAKꞌ TESTAMENTO PA TZIJOBꞌAL KꞌICHEꞌ,quctt,K/K'iche'/New Testament — RI KꞌAKꞌ TESTAMENTO PA TZIJOBꞌAL KꞌICHEꞌ.pdf
K,K'iche',New Testament,Ru Lokꞌ Pixab Ri Dios,qucTNT,K/K'iche'/New Testament — Ru Lokꞌ Pixab Ri Dios.pdf
K,K'iche',New Testament,Ru Loqꞌ Pixabꞌ Ri Dios,qucNNT,K/K'iche'/New Testament — Ru Loqꞌ Pixabꞌ Ri Dios.pdf
K,Kaapor,New Testament,Tupã Je'ẽha,urbNT,K/Kaapor/New Testament — Tupã Je'ẽha.pdf
K,Kadiwéu,New Testament,Gela Liwai Lotaɡ̶anaɡ̶axi Aneotedoɡ̶oji,kbcNT,K/Kadiwéu/New Testament — Gela Liwai Lotaɡ̶anaɡ̶axi Aneotedoɡ̶oji.pdf
K,Kagayanen,New Testament,Pulong ta Dyos: Genesis daw bag-o na kasugtanan,cgc,K/Kagayanen/New Testament — Pulong ta Dyos Genesis daw bag-o na kasugtanan.pdf
K,Kaingang,New Testament,Topẽ vĩ rá,kgpNT,K/Kaingang/New Testament — Topẽ vĩ rá.pdf
K,Kaiwá,New Testament,Nhandejáry Nhe'ẽ,kgkNT,K/Kaiwá/New Testament — Nhandejáry Nhe'ẽ.pdf
K,Kakabai,Portions,Giu visuvisuna,kqf,K/Kakabai/Portions — Giu visuvisuna.pdf
K,Kala Lagaw Ya,Portions,Minar Poelayzimayl,mwp,K/Kala Lagaw Ya/Portions — Minar Poelayzimayl.pdf
K,Kalam,New Testament,Kalam Baybol Buk Gor minim nuk kisin angayak,kmh,K/Kalam/New Testament — Kalam Baybol Buk Gor minim nuk kisin angayak.pdf
K,"Kalinga, Limos",New Testament,Ugud apudyus = Ti baro tulag,kmk,"K/Kalinga, Limos/New Testament — Ugud apudyus = Ti baro tulag.pdf"
K,Kaluli,New Testament,Godeya꞉ To Nafayo꞉ We,bco,K/Kaluli/New Testament — Godeya꞉ To Nafayo꞉ We.pdf
K,Kamano,Full Bible,Anumzamofo Ruotage Avontafere,kbq,K/Kamano/Full Bible — Anumzamofo Ruotage Avontafere.pdf
K,Kamasau,New Testament,Yumbui Ningg Wand Yuwon Ye,kms,K/Kamasau/New Testament — Yumbui Ningg Wand Yuwon Ye.pdf
K,Kamula,New Testament,Ka꞉dle Yu,xla,K/Kamula/New Testament — Ka꞉dle Yu.pdf
K,Kanasi,New Testament,Ina Sanaa Gagalowa,soq,K/Kanasi/New Testament — Ina Sanaa Gagalowa.pdf
K,Kandas,Portions,Buk Baibel long tokples Kandas,kqw,K/Kandas/Portions — Buk Baibel long tokples Kandas.pdf
K,Kandawo,New Testament,Jisas Kandjiyebe Wopake,gam,K/Kandawo/New Testament — Jisas Kandjiyebe Wopake.pdf
K,Kaninuwa,Portions,Buk Baibel long Kaninuwa,wat,K/Kaninuwa/Portions — Buk Baibel long Kaninuwa.pdf
K,Kanite,New Testament,Anumayamo'a Haegafa Alino Hagelafilatenea Kea,kmu,K/Kanite/New Testament — Anumayamo'a Haegafa Alino Hagelafilatenea Kea.pdf
K,Kankanaey,New Testament,Kankanaey Bible,kne,K/Kankanaey/New Testament — Kankanaey Bible.pdf
K,"Kankanay, Northern",New Testament,Kalin Apo Dios,xnn,"K/Kankanay, Northern/New Testament — Kalin Apo Dios.pdf"
